datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
581481,1592,1,15,15-Jan-1592 00:00:00,279.974609988697,280.653829932026,279.295390045368
581967,1593,5,15,15-May-1593 00:00:00,280.715094481169,282.222144307846,279.208044654493
582455,1594,9,15,15-Sep-1594 00:00:00,276.51629937998,274.27986212281,278.75273663715
582942,1596,1,15,15-Jan-1596 00:00:00,279.48352373177,280.162743675099,278.804303788441
583428,1597,5,15,15-May-1597 00:00:00,280.210270214287,281.717320040964,278.703220387611
583916,1598,9,15,15-Sep-1598 00:00:00,276.069366532824,273.832929275654,278.305803789994
584403,1600,1,15,15-Jan-1600 00:00:00,279.08579459574,279.765014539069,278.406574652411
584889,1601,5,15,15-May-1601 00:00:00,279.899764261679,281.406814088356,278.392714435003
585377,1602,9,15,15-Sep-1602 00:00:00,275.759380298596,273.522943041426,277.995817555766
585864,1604,1,15,15-Jan-1604 00:00:00,278.779188859983,279.458408803312,278.099968916654
586350,1605,5,15,15-May-1605 00:00:00,279.592192857069,281.099242683746,278.085143030393
586838,1606,9,15,15-Sep-1606 00:00:00,275.509126323142,273.272689065972,277.745563580312
587325,1608,1,15,15-Jan-1608 00:00:00,278.527249879191,279.20646982252,277.848029935862
587811,1609,5,15,15-May-1609 00:00:00,279.381706997608,280.888756824285,277.874657170932
588299,1610,9,15,15-Sep-1610 00:00:00,275.315185686055,273.078748428885,277.551622943225
588786,1612,1,15,15-Jan-1612 00:00:00,278.450527822109,279.129747765438,277.77130787878
589272,1613,5,15,15-May-1613 00:00:00,279.297973750145,280.805023576822,277.790923923469
589760,1614,9,15,15-Sep-1614 00:00:00,275.181413917956,272.944976660786,277.417851175126
590247,1616,1,15,15-Jan-1616 00:00:00,278.212753510749,278.891973454078,277.53353356742
590733,1617,5,15,15-May-1617 00:00:00,279.025909062953,280.53295888963,277.518859236277
591221,1618,9,15,15-Sep-1618 00:00:00,274.902102067732,272.665664810562,277.138539324902
591708,1620,1,15,15-Jan-1620 00:00:00,277.930717402025,278.609937345354,277.251497458696
592194,1621,5,15,15-May-1621 00:00:00,278.75497251771,280.262022344387,277.247922691034
592682,1622,9,15,15-Sep-1622 00:00:00,274.635130123178,272.398692866008,276.871567380348
593169,1624,1,15,15-Jan-1624 00:00:00,277.702172113896,278.381392057225,277.022952170567
593655,1625,5,15,15-May-1625 00:00:00,278.527964843951,280.035014670628,277.020915017275
594143,1626,9,15,15-Sep-1626 00:00:00,274.430616157176,272.194178900006,276.667053414346
594630,1628,1,15,15-Jan-1628 00:00:00,277.505086767039,278.184306710368,276.82586682371
595116,1629,5,15,15-May-1629 00:00:00,278.335647365147,279.842697191824,276.828597538471
595604,1630,9,15,15-Sep-1630 00:00:00,274.265402069557,272.028964812387,276.501839326727
596091,1632,1,15,15-Jan-1632 00:00:00,277.350283314202,278.029503257531,276.671063370873
596577,1633,5,15,15-May-1633 00:00:00,278.211375361754,279.718425188431,276.704325535078
597065,1634,9,15,15-Sep-1634 00:00:00,274.158519404632,271.922082147462,276.394956661802
597552,1636,1,15,15-Jan-1636 00:00:00,277.248968368642,277.928188311971,276.569748425313
598038,1637,5,15,15-May-1637 00:00:00,278.121145215862,279.628195042539,276.614095389186
598526,1638,9,15,15-Sep-1638 00:00:00,274.071875654783,271.835438397613,276.308312911953
599013,1640,1,15,15-Jan-1640 00:00:00,277.180029244527,277.859249187856,276.500809301198
599499,1641,5,15,15-May-1641 00:00:00,278.064872355138,279.571922181815,276.557822528462
599987,1642,9,15,15-Sep-1642 00:00:00,274.029123460672,271.792686203502,276.265560717842
600474,1644,1,15,15-Jan-1644 00:00:00,277.144605664257,277.823825607586,276.465385720928
600960,1645,5,15,15-May-1645 00:00:00,278.023462472097,279.530512298774,276.516412645421
601448,1646,9,15,15-Sep-1646 00:00:00,273.992015935238,271.755578678068,276.228453192408
601935,1648,1,15,15-Jan-1648 00:00:00,277.111672519719,277.790892463048,276.43245257639
602421,1649,5,15,15-May-1649 00:00:00,277.999403748527,279.506453575204,276.492353921851
602909,1650,9,15,15-Sep-1650 00:00:00,273.963165849796,271.726728592626,276.199603106966
603396,1652,1,15,15-Jan-1652 00:00:00,277.083691333089,277.762911276418,276.40447138976
603882,1653,5,15,15-May-1653 00:00:00,277.969909120348,279.476958947025,276.462859293672
604370,1654,9,15,15-Sep-1654 00:00:00,273.926434428849,271.689997171679,276.162871686019
604857,1656,1,15,15-Jan-1656 00:00:00,277.047758753218,277.726978696547,276.368538809889
605343,1657,5,15,15-May-1657 00:00:00,277.928405916155,279.435455742832,276.421356089479
605831,1658,9,15,15-Sep-1658 00:00:00,273.88749488775,271.65105763058,276.12393214492
606318,1660,1,15,15-Jan-1660 00:00:00,276.996406585686,277.675626529015,276.317186642357
606804,1661,5,15,15-May-1661 00:00:00,277.891587803336,279.398637630013,276.38453797666
607292,1662,9,15,15-Sep-1662 00:00:00,273.850261927605,271.613824670435,276.086699184775
607779,1664,1,15,15-Jan-1664 00:00:00,276.979747750797,277.658967694126,276.300527807468
608265,1665,5,15,15-May-1665 00:00:00,277.856155820264,279.363205646941,276.349105993588
608753,1666,9,15,15-Sep-1666 00:00:00,273.830261704533,271.593824447363,276.066698961703
609240,1668,1,15,15-Jan-1668 00:00:00,276.969948677314,277.649168620643,276.290728733985
609726,1669,5,15,15-May-1669 00:00:00,277.870772247431,279.377822074108,276.363722420755
610214,1670,9,15,15-Sep-1670 00:00:00,273.865866010706,271.629428753536,276.102303267876
610701,1672,1,15,15-Jan-1672 00:00:00,277.008429519141,277.68764946247,276.329209575812
611187,1673,5,15,15-May-1673 00:00:00,277.926799167593,279.43384899427,276.419749340917
611675,1674,9,15,15-Sep-1674 00:00:00,273.929544120902,271.693106863732,276.165981378072
612162,1676,1,15,15-Jan-1676 00:00:00,277.05830898466,277.737528927989,276.379089041331
612648,1677,5,15,15-May-1677 00:00:00,277.984360340247,279.491410166924,276.477310513571
613136,1678,9,15,15-Sep-1678 00:00:00,274.004115872639,271.767678615469,276.240553129809
613623,1680,1,15,15-Jan-1680 00:00:00,277.166480842754,277.845700786083,276.487260899425
614109,1681,5,15,15-May-1681 00:00:00,278.114760779536,279.621810606213,276.60771095286
614597,1682,9,15,15-Sep-1682 00:00:00,274.135806425442,271.899369168272,276.372243682612
615084,1684,1,15,15-Jan-1684 00:00:00,277.309647388002,277.988867331331,276.630427444673
615570,1685,5,15,15-May-1685 00:00:00,278.232817623051,279.739867449728,276.725767796375
616058,1686,9,15,15-Sep-1686 00:00:00,274.239865763398,272.003428506228,276.476303020568
616545,1688,1,15,15-Jan-1688 00:00:00,277.390242410789,278.069462354118,276.71102246746
617031,1689,5,15,15-May-1689 00:00:00,278.29140296642,279.798452793097,276.784353139744
617519,1690,9,15,15-Sep-1690 00:00:00,274.291378916635,272.054941659465,276.527816173805
618006,1692,1,15,15-Jan-1692 00:00:00,277.40503400637,278.084253949699,276.725814063041
618492,1693,5,15,15-May-1693 00:00:00,278.330606293837,279.837656120514,276.823556467161
618980,1694,9,15,15-Sep-1694 00:00:00,274.303159190708,272.066721933538,276.539596447878
619467,1696,1,15,15-Jan-1696 00:00:00,277.433458095916,278.112678039245,276.754238152587
619953,1697,5,15,15-May-1697 00:00:00,278.325113410252,279.832163236929,276.818063583576
620441,1698,9,15,15-Sep-1698 00:00:00,274.302553915057,272.066116657887,276.538991172227
620928,1700,1,15,15-Jan-1700 00:00:00,277.432416631337,278.111636574666,276.753196688008
621413,1701,5,15,15-May-1701 00:00:00,278.329897350474,279.836947177151,276.822847523798
621901,1702,9,15,15-Sep-1702 00:00:00,274.316489250679,272.080051993509,276.552926507849
622388,1704,1,15,15-Jan-1704 00:00:00,277.441356803998,278.120576747327,276.762136860669
622874,1705,5,15,15-May-1705 00:00:00,278.331997447722,279.839047274399,276.824947621046
623362,1706,9,15,15-Sep-1706 00:00:00,274.300644254352,272.064206997182,276.537081511522
623849,1708,1,15,15-Jan-1708 00:00:00,277.429885948652,278.109105891981,276.750666005323
624335,1709,5,15,15-May-1709 00:00:00,278.315356426775,279.822406253452,276.808306600099
624823,1710,9,15,15-Sep-1710 00:00:00,274.297469387546,272.061032130376,276.533906644716
625310,1712,1,15,15-Jan-1712 00:00:00,277.418497387105,278.097717330434,276.739277443776
625796,1713,5,15,15-May-1713 00:00:00,278.306577273248,279.813627099925,276.799527446572
626284,1714,9,15,15-Sep-1714 00:00:00,274.280195955985,272.043758698815,276.516633213155
626771,1716,1,15,15-Jan-1716 00:00:00,277.399559962636,278.078779905965,276.720340019307
627257,1717,5,15,15-May-1717 00:00:00,278.300406938412,279.807456765089,276.793357111736
627745,1718,9,15,15-Sep-1718 00:00:00,274.267582282615,272.031145025445,276.504019539785
628232,1720,1,15,15-Jan-1720 00:00:00,277.383740090829,278.062960034158,276.7045201475
628718,1721,5,15,15-May-1721 00:00:00,278.278826149846,279.785875976523,276.77177632317
629206,1722,9,15,15-Sep-1722 00:00:00,274.258588218903,272.022150961733,276.495025476073
629693,1724,1,15,15-Jan-1724 00:00:00,277.388261063131,278.06748100646,276.709041119802
630179,1725,5,15,15-May-1725 00:00:00,278.299292019059,279.806341845736,276.792242192383
630667,1726,9,15,15-Sep-1726 00:00:00,274.276310633737,272.039873376567,276.512747890907
631154,1728,1,15,15-Jan-1728 00:00:00,277.392312631646,278.071532574975,276.713092688317
631640,1729,5,15,15-May-1729 00:00:00,278.295677939335,279.802727766012,276.788628112659
632128,1730,9,15,15-Sep-1730 00:00:00,274.282497336543,272.046060079373,276.518934593713
632615,1732,1,15,15-Jan-1732 00:00:00,277.41775279077,278.096972734099,276.738532847441
633101,1733,5,15,15-May-1733 00:00:00,278.318294295978,279.825344122655,276.811244469302
633589,1734,9,15,15-Sep-1734 00:00:00,274.313114967144,272.076677709974,276.549552224314
634076,1736,1,15,15-Jan-1736 00:00:00,277.451460521206,278.130680464535,276.772240577877
634562,1737,5,15,15-May-1737 00:00:00,278.368964571676,279.876014398353,276.861914745
635050,1738,9,15,15-Sep-1738 00:00:00,274.374819571304,272.138382314134,276.611256828474
635537,1740,1,15,15-Jan-1740 00:00:00,277.531580814704,278.210800758033,276.852360871375
636023,1741,5,15,15-May-1741 00:00:00,278.454513265556,279.961563092233,276.94746343888
636511,1742,9,15,15-Sep-1742 00:00:00,274.464254382077,272.227817124907,276.700691639247
636998,1744,1,15,15-Jan-1744 00:00:00,277.624812215144,278.304032158473,276.945592271815
637484,1745,5,15,15-May-1745 00:00:00,278.56404856112,280.071098387797,277.056998734444
637972,1746,9,15,15-Sep-1746 00:00:00,274.577243266084,272.340806008914,276.813680523254
638459,1748,1,15,15-Jan-1748 00:00:00,277.749719222525,278.428939165854,277.070499279196
638945,1749,5,15,15-May-1749 00:00:00,278.686046373501,280.193096200178,277.178996546825
639433,1750,9,15,15-Sep-1750 00:00:00,274.713490580593,272.477053323423,276.949927837763
639920,1752,1,15,15-Jan-1752 00:00:00,277.89653319102,278.575753134349,277.217313247691
640406,1753,5,15,15-May-1753 00:00:00,278.840028402855,280.347078229532,277.332978576179
640894,1754,9,15,15-Sep-1754 00:00:00,274.87168483324,272.63524757607,277.10812209041
641381,1756,1,15,15-Jan-1756 00:00:00,278.05628012668,278.735500070009,277.377060183351
641867,1757,5,15,15-May-1757 00:00:00,279.01744760915,280.524497435827,277.510397782474
642355,1758,9,15,15-Sep-1758 00:00:00,275.055759063066,272.819321805896,277.292196320236
642842,1760,1,15,15-Jan-1760 00:00:00,278.260338017211,278.93955796054,277.581118073882
643328,1761,5,15,15-May-1761 00:00:00,279.237283717807,280.744333544484,277.730233891131
643816,1762,9,15,15-Sep-1762 00:00:00,275.30464933387,273.0682120767,277.54108659104
644303,1764,1,15,15-Jan-1764 00:00:00,278.515644547514,279.194864490843,277.836424604185
644789,1765,5,15,15-May-1765 00:00:00,279.489409793375,280.996459620052,277.982359966699
645277,1766,9,15,15-Sep-1766 00:00:00,275.52561293161,273.289347636587,277.761878226633
645764,1768,1,15,15-Jan-1768 00:00:00,278.736490278909,279.416071935721,278.056908622098
646250,1769,5,15,15-May-1769 00:00:00,279.709873156878,281.217474448371,278.202271865384
646738,1770,9,15,15-Sep-1770 00:00:00,275.765323316751,273.529627275733,278.001019357768
647225,1772,1,15,15-Jan-1772 00:00:00,278.991768339726,279.671919250542,278.311617428909
647711,1773,5,15,15-May-1773 00:00:00,279.983529973249,281.491700518748,278.47535942775
648199,1774,9,15,15-Sep-1774 00:00:00,276.065019809777,273.829893022765,278.30014659679
648686,1776,1,15,15-Jan-1776 00:00:00,279.325927251891,280.006647416713,278.64520708707
649172,1777,5,15,15-May-1777 00:00:00,280.344191184469,281.852930983973,278.835451384965
649660,1778,9,15,15-Sep-1778 00:00:00,276.443167761569,274.208610228561,278.677725294576
650147,1780,1,15,15-Jan-1780 00:00:00,279.695959202628,280.377248621454,279.014669783801
650633,1781,5,15,15-May-1781 00:00:00,280.714798378233,282.224107431742,279.205489324724
651121,1782,9,15,15-Sep-1782 00:00:00,276.822203743525,274.588215464523,279.056192022528
651608,1784,1,15,15-Jan-1784 00:00:00,280.075871036729,280.757729709561,279.394012363898
652094,1785,5,15,15-May-1785 00:00:00,281.101392455056,282.61127076257,279.591514147542
652582,1786,9,15,15-Sep-1786 00:00:00,277.20685648196,274.973437456962,279.440275506957
653069,1788,1,15,15-Jan-1788 00:00:00,280.469886666478,281.152314593315,279.787458739641
653555,1789,5,15,15-May-1789 00:00:00,281.501696204878,283.012143766398,279.991248643359
654043,1790,9,15,15-Sep-1790 00:00:00,277.616709990869,275.383860219877,279.849559761861
654530,1792,1,15,15-Jan-1792 00:00:00,280.881665693263,281.564662874105,280.198668512421
655016,1793,5,15,15-May-1793 00:00:00,281.903172466599,283.414189282123,280.392155651074
655504,1794,9,15,15-Sep-1794 00:00:00,277.989713258463,275.757432741476,280.22199377545
655991,1796,1,15,15-Jan-1796 00:00:00,281.213576440941,281.897142875788,280.530010006094
656477,1797,5,15,15-May-1797 00:00:00,282.196188507045,283.707774576575,280.684602437516
656965,1798,9,15,15-Sep-1798 00:00:00,278.250151098824,276.018439835842,280.481862361806
657452,1800,1,15,15-Jan-1800 00:00:00,281.481045163806,282.165180852658,280.796909474954
657937,1801,5,15,15-May-1801 00:00:00,282.490483020255,284.002638343789,280.97832769672
658425,1802,9,15,15-Sep-1802 00:00:00,278.565620677793,276.334478668816,280.79676268677
658912,1804,1,15,15-Jan-1804 00:00:00,281.80890388798,282.493608830837,281.124198945123
659398,1805,5,15,15-May-1805 00:00:00,282.803053126245,284.315777703785,281.290328548706
659886,1806,9,15,15-Sep-1806 00:00:00,278.896039274931,276.665466519959,281.126612029903
660373,1808,1,15,15-Jan-1808 00:00:00,282.148593517616,282.833867714479,281.463319320754
660859,1809,5,15,15-May-1809 00:00:00,283.135652737721,284.648946569265,281.622358906176
661347,1810,9,15,15-Sep-1810 00:00:00,279.220740254245,276.990736753278,281.450743755212
661834,1812,1,15,15-Jan-1812 00:00:00,282.444977909087,283.130821359954,281.75913445822
662320,1813,5,15,15-May-1813 00:00:00,283.429188716359,284.943051801909,281.91532563081
662808,1814,9,15,15-Sep-1814 00:00:00,279.502132852922,277.272698605961,281.731567099884
663295,1816,1,15,15-Jan-1816 00:00:00,282.713874585542,283.400287290415,282.02746188067
663781,1817,5,15,15-May-1817 00:00:00,283.69919422381,285.213626563365,282.184761884255
664269,1818,9,15,15-Sep-1818 00:00:00,279.772776567556,277.543911574599,282.001641560513
664756,1820,1,15,15-Jan-1820 00:00:00,282.998031778183,283.68501373706,282.311049819306
665242,1821,5,15,15-May-1821 00:00:00,283.988470247193,285.503471840753,282.473468653634
665730,1822,9,15,15-Sep-1822 00:00:00,280.046711506903,277.818415767952,282.275007245855
666217,1824,1,15,15-Jan-1824 00:00:00,283.267285114131,283.954836327014,282.579733901249
666703,1825,5,15,15-May-1825 00:00:00,284.255113166358,285.770684013923,282.739542318793
667191,1826,9,15,15-Sep-1826 00:00:00,280.252022112809,278.024295627862,282.479748597755
667678,1828,1,15,15-Jan-1828 00:00:00,283.379201658565,284.067322125453,282.691081191677
668164,1829,5,15,15-May-1829 00:00:00,284.335715658772,285.851855760342,282.819575557202
668652,1830,9,15,15-Sep-1830 00:00:00,280.398401679836,278.171244448895,282.625558910778
669139,1832,1,15,15-Jan-1832 00:00:00,283.595362592023,284.284052312915,282.90667287113
669625,1833,5,15,15-May-1833 00:00:00,284.53919085962,286.055900215195,283.022481504045
670113,1834,9,15,15-Sep-1834 00:00:00,280.5981945548,278.371606577864,282.824782531736
670600,1836,1,15,15-Jan-1836 00:00:00,283.807427755067,284.496686729965,283.118168780169
671086,1837,5,15,15-May-1837 00:00:00,284.772792055794,286.290070665374,283.255513446213
671574,1838,9,15,15-Sep-1838 00:00:00,280.82279792885,278.596779205919,283.048816651782
672061,1840,1,15,15-Jan-1840 00:00:00,284.030766902074,284.720595130976,283.340938673171
672547,1841,5,15,15-May-1841 00:00:00,285.040376668603,286.558224532188,283.522528805018
673035,1842,9,15,15-Sep-1842 00:00:00,281.096419798159,278.870970329233,283.321869267085
673522,1844,1,15,15-Jan-1844 00:00:00,284.265360491939,284.955757974847,283.574963009031
674008,1845,5,15,15-May-1845 00:00:00,285.289039956192,286.807457073783,283.770622838602
674496,1846,9,15,15-Sep-1846 00:00:00,281.425834317329,279.200954102407,283.65071453225
674983,1848,1,15,15-Jan-1848 00:00:00,284.685269371458,285.376236108371,283.994302634545
675469,1849,5,15,15-May-1849 00:00:00,285.775630056795,287.29461642839,284.2566436852
675957,1850,9,15,15-Sep-1850 00:00:00,281.901050552666,279.68194724474,284.120153860592
676444,1852,1,15,15-Jan-1852 00:00:00,285.210038282149,285.896020797396,284.524055766903
676930,1853,5,15,15-May-1853 00:00:00,286.300277143615,287.821723074463,284.778831212768
677418,1854,9,15,15-Sep-1854 00:00:00,282.428634332472,280.213107617066,284.644161047878
677905,1856,1,15,15-Jan-1856 00:00:00,285.671793112227,286.363341641222,284.980244583233
678391,1857,5,15,15-May-1857 00:00:00,286.767220928145,288.293493742931,285.240948113359
678879,1858,9,15,15-Sep-1858 00:00:00,282.963487893952,280.750416042354,285.17655974555
679366,1860,1,15,15-Jan-1860 00:00:00,286.328561520526,287.025715264939,285.631407776114
679852,1861,5,15,15-May-1861 00:00:00,287.495257037809,289.026502322994,285.964011752623
680340,1862,9,15,15-Sep-1862 00:00:00,283.69292003243,281.48410611814,285.90173394672
680827,1864,1,15,15-Jan-1864 00:00:00,287.043461105101,287.744717493375,286.342204716826
681313,1865,5,15,15-May-1865 00:00:00,288.176370742132,289.713286364955,286.63945511931
681801,1866,9,15,15-Sep-1866 00:00:00,284.375321282317,282.172747631245,286.577894933389
682288,1868,1,15,15-Jan-1868 00:00:00,287.724558661894,288.433945409301,287.015171914487
682774,1869,5,15,15-May-1869 00:00:00,288.792660833645,290.335817954606,287.249503712683
683262,1870,9,15,15-Sep-1870 00:00:00,284.942981584181,282.746656352486,287.139306815876
683749,1872,1,15,15-Jan-1872 00:00:00,288.266797376515,288.988906910764,287.544687842265
684235,1873,5,15,15-May-1873 00:00:00,289.414702478135,290.966255254909,287.86314970136
684723,1874,9,15,15-Sep-1874 00:00:00,285.660019729305,283.464511020681,287.855528437929
685210,1876,1,15,15-Jan-1876 00:00:00,289.108053378383,289.838507214855,288.377599541911
685696,1877,5,15,15-May-1877 00:00:00,290.297035420968,291.851419213984,288.742651627952
686184,1878,9,15,15-Sep-1878 00:00:00,286.591458633415,284.389733990115,288.793183276716
686671,1880,1,15,15-Jan-1880 00:00:00,290.065054154911,290.824849296632,289.30525901319
687157,1881,5,15,15-May-1881 00:00:00,291.270644309651,292.834947518637,289.706341100665
687645,1882,9,15,15-Sep-1882 00:00:00,287.62161424437,285.425433773937,289.817794714804
688132,1884,1,15,15-Jan-1884 00:00:00,291.106047807921,291.878057799684,290.334037816158
688618,1885,5,15,15-May-1885 00:00:00,292.32929948157,293.902011145353,290.756587817787
689106,1886,9,15,15-Sep-1886 00:00:00,288.709909746369,286.523475734318,290.89634375842
689593,1888,1,15,15-Jan-1888 00:00:00,292.308528076281,293.085550740192,291.53150541237
690079,1889,5,15,15-May-1889 00:00:00,293.639718176552,295.223378081848,292.056058271257
690567,1890,9,15,15-Sep-1890 00:00:00,290.075654935125,287.903230428343,292.248079441906
691054,1892,1,15,15-Jan-1892 00:00:00,293.722100522894,294.512343649568,292.931857396219
691540,1893,5,15,15-May-1893 00:00:00,295.014586108296,296.609214202114,293.419958014478
692028,1894,9,15,15-Sep-1894 00:00:00,291.411541275211,289.259083385016,293.563999165406
692515,1896,1,15,15-Jan-1896 00:00:00,294.923984447266,295.70977051559,294.138198378943
693001,1897,5,15,15-May-1897 00:00:00,296.187955425718,297.796969563902,294.578941287533
693489,1898,9,15,15-Sep-1898 00:00:00,292.578460026521,290.446485255648,294.710434797394
693976,1900,1,15,15-Jan-1900 00:00:00,296.205963892744,297.023129884622,295.388797900865
694461,1901,5,15,15-May-1901 00:00:00,297.545069029364,299.179311104839,295.910826953889
694949,1902,9,15,15-Sep-1902 00:00:00,293.947418847618,291.830205354885,296.064632340351
695436,1904,1,15,15-Jan-1904 00:00:00,297.505130734188,298.336002873935,296.674258594441
695922,1905,5,15,15-May-1905 00:00:00,298.823236986796,300.479191561632,297.16728241196
696410,1906,9,15,15-Sep-1906 00:00:00,295.300016040961,293.214664681971,297.385367399951
696897,1908,1,15,15-Jan-1908 00:00:00,299.031665911349,299.895442480459,298.16788934224
697383,1909,5,15,15-May-1909 00:00:00,300.455916294531,302.136310900493,298.77552168857
697871,1910,9,15,15-Sep-1910 00:00:00,297.02059719975,294.959304798212,299.081889601289
698358,1912,1,15,15-Jan-1912 00:00:00,300.783523677779,301.65188666678,299.915160688778
698844,1913,5,15,15-May-1913 00:00:00,302.427492321105,304.13938280451,300.715601837699
699332,1914,9,15,15-Sep-1914 00:00:00,299.078641827941,297.030231192047,301.127052463836
699819,1916,1,15,15-Jan-1916 00:00:00,302.92485223028,303.801904400659,302.047800059901
700305,1917,5,15,15-May-1917 00:00:00,304.528432721368,306.243822273094,302.813043169642
700793,1918,9,15,15-Sep-1918 00:00:00,301.076523500026,299.037809796204,303.115237203848
701280,1920,1,15,15-Jan-1920 00:00:00,304.76455990937,305.656769340728,303.872350478012
701766,1921,5,15,15-May-1921 00:00:00,306.125100400335,307.820119896567,304.430080904102
702254,1922,9,15,15-Sep-1922 00:00:00,302.555732724867,300.501330443782,304.610135005951
702741,1924,1,15,15-Jan-1924 00:00:00,306.208709596234,307.140430142391,305.276989050077
703227,1925,5,15,15-May-1925 00:00:00,307.366360428042,309.090466607819,305.642254248264
703715,1926,9,15,15-Sep-1926 00:00:00,303.53105203268,301.476043685966,305.586060379393
704202,1928,1,15,15-Jan-1928 00:00:00,307.013533468711,307.988344556505,306.038722380916
704688,1929,5,15,15-May-1929 00:00:00,308.036474054871,309.78792771711,306.285020392633
705176,1930,9,15,15-Sep-1930 00:00:00,304.177306806435,302.123390289181,306.23122332369
705663,1932,1,15,15-Jan-1932 00:00:00,307.738721958445,308.694326236151,306.78311768074
706149,1933,5,15,15-May-1933 00:00:00,308.89478249465,310.598112600044,307.191452389256
706637,1934,9,15,15-Sep-1934 00:00:00,305.376512456293,303.297389924435,307.455634988152
707124,1936,1,15,15-Jan-1936 00:00:00,309.399941259605,310.403389548172,308.396492971038
707610,1937,5,15,15-May-1937 00:00:00,311.239506517772,313.000482419691,309.478530615852
708098,1938,9,15,15-Sep-1938 00:00:00,307.911097370298,305.847069652082,309.975125088513
708585,1940,1,15,15-Jan-1940 00:00:00,311.95260888219,313.019369402512,310.885848361868
709071,1941,5,15,15-May-1941 00:00:00,313.289102751575,315.07665349517,311.501552007979
709559,1942,9,15,15-Sep-1942 00:00:00,309.737110817037,307.698072575598,311.776149058477
710046,1944,1,15,15-Jan-1944 00:00:00,313.270426016712,314.38891257345,312.151939459974
710532,1945,5,15,15-May-1945 00:00:00,313.904035643711,315.662079567905,312.145991719517
711020,1946,9,15,15-Sep-1946 00:00:00,309.890154858362,307.821816798605,311.958492918119
711507,1948,1,15,15-Jan-1948 00:00:00,313.369233676365,314.509864776366,312.228602576363
711993,1949,5,15,15-May-1949 00:00:00,314.116274200225,315.92143914545,312.311109255
712481,1950,9,15,15-Sep-1950 00:00:00,310.342642030483,308.320610191038,312.364673869929
712968,1952,1,15,15-Jan-1952 00:00:00,314.038257875999,315.231499894155,312.845015857842
713454,1953,5,15,15-May-1953 00:00:00,315.188624656731,317.049508543521,313.32774076994
713942,1954,9,15,15-Sep-1954 00:00:00,311.647458843952,309.664803410688,313.630114277217
714429,1956,1,15,15-Jan-1956 00:00:00,315.432471514668,316.6828881972,314.182054832136
714915,1957,5,15,15-May-1957 00:00:00,316.457770244757,318.39583901472,314.519701474795
715403,1958,9,15,15-Sep-1958 00:00:00,312.9020758418,311.004910058735,314.799241624865
715890,1960,1,15,15-Jan-1960 00:00:00,317.092419670787,318.415196707265,315.769642634309
716376,1961,5,15,15-May-1961 00:00:00,318.712627576672,320.710795705331,316.714459448013
716864,1962,9,15,15-Sep-1962 00:00:00,315.67994731842,313.847572471336,317.512322165503
717351,1964,1,15,15-Jan-1964 00:00:00,319.910040208685,321.323185043056,318.496895374314
717837,1965,5,15,15-May-1965 00:00:00,321.186795816817,323.291371180087,319.082220453547
718325,1966,9,15,15-Sep-1966 00:00:00,318.597815808229,316.879176704998,320.31645491146
718812,1968,1,15,15-Jan-1968 00:00:00,322.78042586248,324.30772881329,321.253122911671
719298,1969,5,15,15-May-1969 00:00:00,324.554057431315,326.786573607262,322.321541255367
719786,1970,9,15,15-Sep-1970 00:00:00,322.581977226782,321.010581286396,324.153373167168
720273,1972,1,15,15-Jan-1972 00:00:00,326.982164322566,328.694870888287,325.269457756846
720759,1973,5,15,15-May-1973 00:00:00,331.239713466325,333.637750787112,328.841676145538
721247,1974,9,15,15-Sep-1974 00:00:00,328.242819178767,326.769077538132,329.716560819401
721734,1976,1,15,15-Jan-1976 00:00:00,331.925692931382,333.722588637066,330.128797225698
722220,1977,5,15,15-May-1977 00:00:00,334.609629876077,337.091984797581,332.127274954574
722708,1978,9,15,15-Sep-1978 00:00:00,332.766119007759,331.398653083707,334.133584931812
723195,1980,1,15,15-Jan-1980 00:00:00,338.65177244009,340.599403002177,336.704141878003
723681,1981,5,15,15-May-1981 00:00:00,341.487638546871,343.999990562002,338.975286531739
724169,1982,9,15,15-Sep-1982 00:00:00,338.225993244323,336.820420092657,339.631566395989
724656,1984,1,15,15-Jan-1984 00:00:00,344.218429534494,345.968842638823,342.468016430166
725142,1985,5,15,15-May-1985 00:00:00,346.788851468538,349.114417792177,344.463285144899
725630,1986,9,15,15-Sep-1986 00:00:00,344.669277647094,343.219862756312,346.118692537875
726117,1988,1,15,15-Jan-1988 00:00:00,351.063666967838,352.857598585489,349.269735350187
726603,1989,5,15,15-May-1989 00:00:00,354.233747799825,356.84292762311,351.62456797654
727091,1990,9,15,15-Sep-1990 00:00:00,351.741818387167,350.305881327666,353.177755446668
727578,1992,1,15,15-Jan-1992 00:00:00,356.956981143117,359.016694508163,354.897267778071
728064,1993,5,15,15-May-1993 00:00:00,358.198305358855,360.607954652771,355.788656064938
728552,1994,9,15,15-Sep-1994 00:00:00,355.985479352083,354.677667783848,357.293290920318
729039,1996,1,15,15-Jan-1996 00:00:00,362.468858503602,364.90880251166,360.028914495544
729525,1997,5,15,15-May-1997 00:00:00,364.334821804852,367.138802768198,361.530840841506
730013,1998,9,15,15-Sep-1998 00:00:00,364.00742946593,362.78113753805,365.23372139381
730500,2000,1,15,15-Jan-2000 00:00:00,369.785474278803,372.496234678243,367.074713879364
730986,2001,5,15,15-May-2001 00:00:00,371.745153649001,374.815557373733,368.674749924269
